,type,area,overall
1281,2.38190784192598,2.4710684351367576,4.852976277062737
1287,2.2720844284803183,2.278175125267776,4.550259553748095
1306,2.4159272571091934,0.7931243748012696,3.209051631910463
1308,2.416488982684198,1.5087975249658203,3.9252865076500187
1313,2.3017192717590307,2.0505246210071375,4.352243892766168
1319,2.3326406722087945,2.0541797289698867,4.3868204011786815
1327,2.360593967742967,2.1558926378470766,4.5164866055900434
1334,2.1062704211657484,1.1253221698038673,3.2315925909696155
1350,2.3039814250551234,2.6189690856968673,4.92295051075199
1358,2.348526679587834,1.5331108799325366,3.881637559520371
1362,2.3678880990679714,1.848483826399891,4.216371925467863
1363,2.3227182135707696,1.7074888208734826,4.030207034444253
1389,2.3753771856625,2.146171934309699,4.5215491199721995
1390,2.3473613297041607,2.2586503739689183,4.606011703673079
1394,2.3033827160940095,2.280856945392918,4.584239661486928
1395,2.4076421081023747,1.8324845759310913,4.240126684033466
1398,2.2984963429233987,2.0232244871725347,4.321720830095933
1400,2.328415950898789,1.904247884182251,4.23266383508104
1421,2.3264333393430157,1.7083319582006196,4.034765297543635
1426,2.363333316744572,1.528544161217542,3.891877477962114
1447,2.4017114971507114,3.822360770191172,6.224072267341883
1457,2.0569969420504144,1.5628638473230057,3.61986078937342
1460,2.4039726594666155,2.2866450148788777,4.690617674345493
1468,2.324190486825385,3.409304825463902,5.733495312289287
1478,2.3576252251877885,3.716541607036958,6.074166832224746
1499,2.368553448486244,1.0677374992080635,3.4362909476943075
1516,2.3523046293026564,1.4457697001211465,3.7980743294238026
1533,2.3454737972594093,0.8363372763348833,3.1818110735942926
1541,2.329645484042604,1.06307004215071,3.3927155261933137
1545,2.2443090160378145,1.2101187442349062,3.4544277602727207
1547,2.3725728011116325,1.2291363219342066,3.601709123045839
1548,2.3788799389920214,1.0786504492544176,3.4575303882464388
1568,2.3333906505154562,1.5073061871896014,3.8406968377050577
1573,2.388729956201435,0.5543775050106277,2.9431074612120627
1576,2.3707197520496597,1.264283743219776,3.6350034952694354
1591,2.371995170544186,1.1318502022373846,3.5038453727815706
1601,2.3375046813593134,1.6408233058389534,3.978327987198267
1608,2.3110725857362384,1.0610134498606691,3.3720860355969076
1617,2.3108654367005848,1.5275195340627052,3.8383849707632898
1633,2.1912275370916876,1.187174564017579,3.3784021011092666
1649,2.329073238032642,2.719485111665304,5.048558349697946
1660,2.3829973906973514,1.682534793687111,4.0655321843844625
1678,2.371329036545737,2.0538858576443637,4.4252148941901
1713,2.3766376352634433,3.354713506724194,5.731351141987638
1730,2.349074945561671,2.8429133803952675,5.191988325956938
1740,2.3775733604974985,1.820879720846812,4.198453081344311
1753,2.3729654578327524,2.669638704680556,5.0426041625133085
1760,2.356479971405777,2.178066757808298,4.534546729214075
1784,2.3631071713540024,3.1273305343240945,5.490437705678097
1797,2.322236861831801,2.106078623160073,4.428315484991874
1800,2.3673224903552326,0.6709772750586304,3.038299765413863
1804,2.3728057843619994,2.436345480129303,4.809151264491303
1811,2.3395676829157126,2.4447207641754325,4.784288447091145
1816,2.2898321298708835,1.8185893485526807,4.108421478423564
1821,2.223121022965213,1.7705692313085175,3.993690254273731
1856,2.3416046734521507,1.7486771114021473,4.090281784854298
1871,2.3116943447027665,2.0490194526145435,4.36071379731731
1907,2.344752277707474,3.1642545477834014,5.509006825490875
1923,2.3818054157886768,1.6310976373143156,4.012903053102992
1925,2.339317972018429,1.7735567883069008,4.1128747603253295
1942,2.3567820379036517,1.8843387599385284,4.24112079784218
1947,2.370543681519262,0.71579057328471,3.086334254803972
1987,2.386572567507989,2.932475662628513,5.319048230136502
2022,2.364267209319669,1.910613918718722,4.274881128038391
2035,2.353540671007209,3.464186794312675,5.817727465319884
2042,2.3999441672534343,3.1048046190812837,5.5047487863347175
2056,2.187797232391227,1.5578145970180282,3.7456118294092553
2058,2.295915072615438,2.1242542478410753,4.420169320456513
2064,2.3339957916182934,2.1661144674366897,4.500110259054983
2134,2.339160693743996,1.770632313335183,4.109793007079179
2135,2.323654442814211,2.4299421598339483,4.753596602648159
2138,2.346604442974477,1.8987498151754552,4.245354258149932
2148,2.325588299181559,1.9360491814283192,4.261637480609878
2156,2.285336681091713,1.677811892715616,3.963148573807329
2161,2.327839014954816,1.9199169053995822,4.247755920354399
2165,2.27940177986506,1.9735877323122446,4.2529895121773045
2166,2.3389341236546146,2.463521397980129,4.8024555216347435
2191,2.3991021730179565,0.9687166999593202,3.367818872977277
2205,2.2961070878715377,2.4372759393837584,4.733383027255297
2218,2.1545083578545374,0.4684280743747254,2.6229364322292628
2222,2.3453420354020986,3.12771783977447,5.473059875176569
2237,2.346871627406812,3.405897746302677,5.752769373709489
2240,2.398257170775693,1.5476254813718338,3.9458826521475263
2254,2.3918378014101003,2.8493815104655966,5.241219311875697
2255,2.3746296352046032,2.827867454672693,5.202497089877296
2277,2.3760449084711204,5.817614084860888,8.193658993332008
2283,2.36216998305732,5.83516396463144,8.19733394768876
2286,2.3969646249823127,0.4148842474281616,2.8118488724104744
2320,2.403784549130114,4.434258928992569,6.8380434781226835
2338,2.3742500338006285,5.975284090913389,8.349534124714017
2344,2.401055663347229,3.5969295988101324,5.9979852621573615
2350,2.382715826979526,4.213246364831721,6.595962191811247
2351,2.3656578813556264,2.798679496640289,5.164337377995915
2354,2.362280356094265,3.87344529121752,6.235725647311785
2377,2.318996080654831,2.759985782945059,5.07898186359989
2379,2.4173430288489275,0.7381456712940979,3.1554887001430254
2380,2.3329139837109785,2.428108489594055,4.761022473305033
2395,2.43057672703535,1.1873015357677001,3.61787826280305
2415,2.12313157721337,2.2772256556230905,4.400357232836461
2418,2.4151445369768076,1.5958802029048709,4.0110247398816785
2422,2.2961016970430097,2.8140662303073656,5.110167927350375
2431,2.3810983612486507,1.7286964509679248,4.109794812216576
2476,2.310073942792019,2.317249182325364,4.627323125117384
2482,2.2904050636479476,1.5576979191208267,3.8481029827687743
2490,2.2025925540776816,1.1156053377550077,3.318197891832689
2504,2.3557641889497876,2.2454904866541376,4.601254675603926
2506,2.378087062174926,2.2118597980360444,4.58994686021097
2510,2.3318030032880595,1.8290747352156371,4.160877738503697
2521,2.378043413264335,1.885127442936549,4.263170856200884
2527,2.367227896620334,2.2740894261047733,4.641317322725108
2536,2.338818310267172,2.5500941916863966,4.888912501953568
2537,2.351969045648237,2.6454025285066196,4.997371574154856
2539,2.36439955525155,1.8875685290609134,4.251968084312463
2551,2.2550801680915313,0.9057231233019408,3.160803291393472
2572,2.3127220587786566,2.6408190760688366,4.953541134847493
2576,2.3879565475774327,1.8433182036851585,4.231274751262591
2579,2.344718872007169,1.9095755940722443,4.254294466079413
2585,2.3248417049722248,1.5344052055175628,3.8592469104897873
2591,2.3182849927370617,1.517084899950005,3.8353698926870665
2595,2.330025426464568,1.5891090024897616,3.9191344289543295
2660,2.3175026691467613,2.9610947224815436,5.278597391628304
2661,2.3820220856160272,2.8805877103081503,5.2626097959241775
2667,2.3436210516055507,2.3367491660873076,4.680370217692858
2668,2.4074278741599664,0.8135284382597046,3.2209563124196707
2670,2.2640855514718137,1.7072991180871633,3.9713846695589767
2672,2.3447476047863907,1.1381671793276977,3.4829147841140884
2676,2.3678081722367743,2.169820141981848,4.5376283142186224
2678,2.348360570288737,1.9303570012826843,4.278717571571422
2693,2.318971473946505,1.6063440032602962,3.9253154772068015
2697,2.371304646728001,1.3058030763883166,3.6771077231163174
2704,2.286986293121286,2.2676868356209794,4.554673128742266
2705,2.319335800573502,2.882957047952807,5.202292848526309
2707,2.3361500152767167,2.47770143319532,4.813851448472037
2714,2.3188597056082902,2.4763708917169938,4.7952305973252844
2730,2.323408578349266,2.320810194029174,4.64421877237844
2753,2.2860356565744553,2.8059263319155314,5.091961988489986
2758,2.344058422389133,1.9568109881087428,4.300869410497876
2770,2.3218635232058693,3.5598163032915284,5.881679826497398
2778,2.298964868815869,2.055001095302704,4.353965964118572
2783,2.3271379356484037,2.3244856844094226,4.651623620057826
2804,2.325890669454101,2.9099587886626708,5.235849458116771
2808,2.3766407120036255,2.0153163928269424,4.391957104830568
2810,2.3124127727851413,2.7645938495918623,5.077006622377004
2812,2.3884796113227664,2.425049007401347,4.8135286187241135
2816,2.2706092487656675,2.929300057032013,5.19990930579768
2818,2.2609636223689624,2.7743196771462455,5.035283299515208
2823,2.3657976180636973,2.4578422684934464,4.823639886557144
2832,2.3317996043320255,1.9807447595803793,4.312544363912405
2841,2.3638126767984384,2.094378485138608,4.458191161937046
2860,2.371892705149167,2.1881622967295353,4.560055001878702
2862,2.396629611892091,0.809051754929535,3.205681366821626
2864,2.3607497278263008,2.0007272136652916,4.361476941491592
2878,2.404987589215513,0.20959540034823607,2.614582989563749
2888,2.3271252569243996,1.8719203952127559,4.199045652137156
2914,2.3043317937935583,2.501723491968612,4.80605528576217
2931,2.332442820964023,2.5505551242284383,4.882997945192461
2950,2.3373059233048323,2.770135827087111,5.107441750391944
2960,2.3011187926069514,9.035362939887023,11.336481732493974
2966,2.3834811693677147,9.301267322712672,11.684748492080386
2984,2.3361935144261214,5.157003397672105,7.493196912098226
2987,2.3337152080264647,9.487598025826408,11.821313233852873
2990,2.302756825502435,5.932679200001084,8.23543602550352
2999,2.355857504262687,8.868827153159083,11.22468465742177
3003,2.372627495185562,7.007437550333307,9.380065045518869
3014,2.314659721396332,7.789223127216115,10.103882848612447
3018,2.265888091152914,5.462757134549564,7.728645225702478
3021,2.3541654894724178,7.9514361878941955,10.305601677366614
3040,2.292441777153282,5.9772817297936705,8.269723506946953
3047,2.2868045857897705,6.787814584439755,9.074619170229525
3054,2.3421941931120345,8.396149986828739,10.738344179940773
3055,2.2864972567802213,10.792680503604258,13.079177760384479
3059,2.3601959208377443,1.4066185232750856,3.76681444411283
3350,2.2720534133415953,7.417367363595105,9.6894207769367
3355,2.1764095930963396,2.626861482832855,4.803271075929194
3384,2.383879379505472,6.246263866450363,8.630143245955836
3387,2.292279861161672,6.672287632382405,8.964567493544077
3396,2.2777566306831107,9.857277910364308,12.13503454104742
3402,2.2675477984870294,8.853607082113694,11.121154880600724
3406,2.3083300638769106,9.872105287828477,12.180435351705388
3408,2.3062992652377536,8.854395140409837,11.16069440564759
3422,2.333574505057109,10.84030325189311,13.173877756950219
3424,2.330698867690591,8.48529698196496,10.815995849655552
3438,2.3270260259468554,1.137912895676741,3.464938921623596
3442,2.3267115575261936,1.3259731786898916,3.6526847362160852
3454,2.3491162212416947,1.008679266338777,3.3577954875804714
3455,2.3731292484093913,1.1166903449751329,3.4898195933845244
3458,2.291467114859924,0.9551559065031482,3.2466230213630722
3464,2.335563849954323,1.3457818543122273,3.6813457042665503
3494,2.342769529159142,1.483358959410592,3.8261284885697338
3540,2.28312945097066,3.23975559649017,5.52288504746083
3567,2.3201491963912346,2.709222062227722,5.029371258618957
3572,2.3035389614600152,3.549575876967694,5.853114838427709
3583,2.261140176024666,4.239622515849553,6.500762691874219
3599,1.9510450446601129,0.7396561323967592,2.690701177056872
3601,2.2840918421105654,4.917530976915598,7.201622819026164
3645,2.3106307944121465,4.736729108177024,7.047359902589171
3651,2.39056091591203,0.4034967189424569,2.7940576348544868
3659,2.2636967098206715,1.3348388956578714,3.598535605478543
3660,2.2679512881356465,1.3053151084030405,3.573266396538687
3663,2.4175548467759476,0.8454066634000397,3.2629615101759875
3668,2.3297501599155823,0.8276874920202917,3.157437651935874
3679,2.3697872329833487,1.3915103531757584,3.761297586159107
3682,2.3002065354277215,1.28719176702536,3.5873983024530816
3723,2.1990809292944586,1.5074253825678372,3.706506311862296
3724,2.244864579021287,0.8975470626526235,3.1424116416739105
3738,2.3395607512951546,1.313182968722408,3.6527437200175625
3744,2.297625310804398,1.0876939510186687,3.3853192618230663
3751,1.9230060959981012,1.074217618945816,2.9972237149439174
3755,2.2475817860134013,1.6305944428776713,3.8781762288910726
3762,2.3346287061178903,3.3747358620570065,5.709364568174896
3776,2.322586110131634,1.286599742071893,3.609185852203527
3783,2.317283590560117,1.8804026821233795,4.197686272683496
3791,2.2443160156754067,0.6507878406469993,2.895103856322406
3798,2.2538549414079494,2.390745126470648,4.6446000678785975
3825,2.376054871343441,2.4814843635372164,4.857539234880657
3828,2.371352625089046,2.5427034687479857,4.914056093837032
3831,2.3655991730247377,1.5476638794787523,3.91326305250349
3841,2.1810665049467097,0.09268996013516234,2.2737564650818722
3842,2.2722466289900733,1.8229346716549224,4.095181300644995
3849,2.2772188326038054,2.1753680866734557,4.452586919277261
3852,2.2138335123501434,2.2219639628222363,4.43579747517238
3855,2.242838247473338,3.066195247473725,5.309033494947063
4328,2.2271520761993284,3.8098955604701765,6.037047636669505
4360,2.2932331929837657,4.083449300624709,6.376682493608475
4373,2.3187251898674264,3.1562741708220923,5.474999360689519
4383,2.2648183521479472,3.474632869891635,5.739451222039582
4912,2.2937851598773924,4.216908597945825,6.510693757823217
total,2.32484,2.52401,4.84885
